"file_path","sim","target_band","method","n_null_draws","null_min","null_5pct","null_median","null_mean"
"data/simulated/sce/splatter/splatter_sce_run_03643.rds","splatter",0.25,"pca_libnorm",200,0.691534096084147,0.827525198203354,0.976232587058028,0.993382489664839
"data/simulated/sce/splatter/splatter_sce_run_03643.rds","splatter",0.25,"pca_log",200,0.530259063742651,0.646380878743279,0.988641992399175,0.993586079702915
"data/simulated/sce/splatter/splatter_sce_run_03643.rds","splatter",0.25,"pca_shiftedlog",200,0.499473374453664,0.68376763184894,0.96605560178693,0.983966547375237
"data/simulated/sce/splatter/splatter_sce_run_01650.rds","splatter",0.25,"pca_raw",200,0.888670936183464,0.933422363499062,0.997921097755081,0.997579662741517
"data/simulated/sce/splatter/splatter_sce_run_01650.rds","splatter",0.25,"pca_libnorm",200,0.725743411232629,0.903198333273741,0.995085931317962,1.00589344114672
"data/simulated/sce/splatter/splatter_sce_run_01650.rds","splatter",0.25,"pca_log",200,0.761645192170819,0.837369786058039,0.996330112693857,1.00709164272058
"data/simulated/sce/splatter/splatter_sce_run_01650.rds","splatter",0.25,"pca_shiftedlog",200,0.719103962793323,0.853769836996123,1.00152923770822,1.00257361956325
"data/simulated/sce/symsim/symsim_sce_run_05012.rds","symsim",0.25,"pca_raw",200,0.932478605691227,0.950521120347765,0.997801772274327,0.994105634418459
"data/simulated/sce/symsim/symsim_sce_run_05012.rds","symsim",0.25,"pca_libnorm",200,0.870274172997465,0.93658531229583,0.995483118823324,0.990495243780293
"data/simulated/sce/symsim/symsim_sce_run_05012.rds","symsim",0.25,"pca_log",200,0.750634803667345,0.832705489699388,0.992533266314326,0.998145534018694
"data/simulated/sce/symsim/symsim_sce_run_05012.rds","symsim",0.25,"pca_shiftedlog",200,0.694063188751736,0.841292671571268,0.9911187890879,0.995535916407762
"data/simulated/sce/symsim/symsim_sce_run_03380.rds","symsim",0.25,"pca_raw",200,0.892605159403165,0.956170414989119,0.997649431260173,0.992744370415718
"data/simulated/sce/symsim/symsim_sce_run_03380.rds","symsim",0.25,"pca_libnorm",200,0.803259806346287,0.887539268172673,0.99392477651321,0.987014549358545
"data/simulated/sce/symsim/symsim_sce_run_03380.rds","symsim",0.25,"pca_log",200,0.645702566361451,0.781501992454819,0.993241898981897,1.00604860126966
"data/simulated/sce/symsim/symsim_sce_run_03380.rds","symsim",0.25,"pca_shiftedlog",200,0.748614995514259,0.813059439122081,0.983510160940965,0.99022117815621
"data/simulated/sce/symsim/symsim_sce_run_07199.rds","symsim",0.25,"pca_raw",200,0.949835222416259,0.971904665987083,0.99746011570164,0.996271077953879
"data/simulated/sce/symsim/symsim_sce_run_07199.rds","symsim",0.25,"pca_libnorm",200,0.87978774823986,0.936383567310945,0.999771878713108,0.994146455172472
"data/simulated/sce/symsim/symsim_sce_run_07199.rds","symsim",0.25,"pca_log",200,0.43592808933334,0.61799061122636,0.94241434670856,0.965594425895323
"data/simulated/sce/symsim/symsim_sce_run_07199.rds","symsim",0.25,"pca_shiftedlog",200,0.640915923377401,0.727534571495757,0.978324995945528,0.987282900417765
"data/simulated/sce/symsim/symsim_sce_run_10686.rds","symsim",0.25,"pca_raw",200,0.977376550149358,0.99084672608451,0.999111002636057,0.99785068685683
"data/simulated/sce/symsim/symsim_sce_run_10686.rds","symsim",0.25,"pca_libnorm",200,0.972132004535627,0.987926513655033,0.999593178790134,0.998120516109995
"data/simulated/sce/symsim/symsim_sce_run_10686.rds","symsim",0.25,"pca_log",200,0.514972459910289,0.660224213344902,0.981643838635802,0.981378462230466
"data/simulated/sce/symsim/symsim_sce_run_10686.rds","symsim",0.25,"pca_shiftedlog",200,0.428906651364547,0.634606457052567,0.982737223213111,0.957521512864753
"data/simulated/sce/symsim/symsim_sce_run_04861.rds","symsim",0.25,"pca_raw",200,0.909472051589467,0.953247804638879,0.996694740228596,0.995871610248303
"data/simulated/sce/symsim/symsim_sce_run_04861.rds","symsim",0.25,"pca_libnorm",200,0.849740747227653,0.907843564612263,0.992933531874278,0.991053307085191
"data/simulated/sce/symsim/symsim_sce_run_04861.rds","symsim",0.25,"pca_log",200,0.73374782467408,0.845855153224163,0.998539884984432,0.999928902084254
"data/simulated/sce/symsim/symsim_sce_run_04861.rds","symsim",0.25,"pca_shiftedlog",200,0.776155903772674,0.853342187361916,0.984606037698262,0.994000714518754
"data/simulated/sce/scdesign3/scdesign3_sce_run_03868.rds","scdesign3",0.5,"pca_raw",200,0.880785583149734,0.929478430894076,0.990749461677512,0.990884752372169
"data/simulated/sce/scdesign3/scdesign3_sce_run_03868.rds","scdesign3",0.5,"pca_libnorm",200,0.776162990808872,0.835498766821871,0.983743083450896,0.981967604236919
